7.53682   3.31220
8.61915   2.84450
8.17318   3.12916
8.08104   3.00669
7.52505   3.33219
8.39627   2.92552
7.92723   3.17023
8.06140   3.12244
8.03202   3.04347
8.22719   3.08420
7.78071   3.22695
7.90424   3.23806
7.81931   3.23207
7.72413   3.25016
8.34794   2.95963
7.87620   3.22181
7.77133   3.21357
8.22124   3.06729
8.24748   3.04809
8.51241   3.02290
8.34126   3.07271
8.29951   2.94574
8.38402   2.99729
7.76205   3.21762
8.11414   3.05412
8.15830   3.02931
8.45186   2.88765
7.72000   3.20679
7.89299   3.14218
8.35262   2.92559
8.09000   3.04358
7.78328   3.28337
8.31706   3.06828
8.08252   3.04815
8.03994   3.14793
7.57237   3.30695
8.10354   3.09100
8.14863   3.07899
8.36807   2.97242
7.97524   3.05793
8.15653   3.01368
7.78476   3.24485
7.87175   3.17420
7.87488   3.34889
8.48632   2.92605
7.86633   3.28759
8.37709   2.92283
8.05062   3.00941
7.66387   3.25218
8.18897   3.07555
8.02788   3.11697
8.45335   2.98325
8.14505   3.05451
8.16782   3.08942
8.08536   3.09317
7.84153   3.13309
8.27743   3.07919
7.97579   3.11915
8.12669   3.11295
7.91960   3.11513
8.55901   2.89788
8.18295   3.06109
7.93457   3.16445
7.85167   3.15611
8.13740   3.13277
7.94594   3.11462
8.11253   3.03559
8.04087   3.20559
7.62985   3.30219
8.06411   3.09928
8.35879   3.01072
8.30957   3.02537
