12.45792   12.45792
14.43959   14.43959
14.91810   14.91810
14.64433   14.64433
13.65864   13.65864
12.14044   12.14044
13.04007   13.04007
14.83883   14.83883
14.04866   14.04866
13.04943   13.04943
14.50887   14.50887
13.51629   13.51629
14.40900   14.40900
12.99869   12.99869
13.93287   13.93287
14.33000   14.33000
12.78201   12.78201
14.72703   14.72703
13.41022   13.41022
13.73708   13.73708
14.17510   14.17510
13.25424   13.25424
13.88760   13.88760
14.27965   14.27965
13.13201   13.13201
13.56552   13.56552
12.80679   12.80679
13.79187   13.79187
13.65489   13.65489
13.40494   13.40494
13.51163   13.51163
13.33715   13.33715
13.27481   13.27481
13.89298   13.89298
13.75598   13.75598
13.78981   13.78981
14.19722   14.19722
14.74551   14.74551
12.87263   12.87263
14.38021   14.38021
13.07561   13.07561
12.72985   12.72985
12.77066   12.77066
14.62190   14.62190
14.85172   14.85172
13.82660   13.82660
12.74687   12.74687
13.39828   13.39828
13.90970   13.90970
13.67769   13.67769
13.94157   13.94157
14.84153   14.84153
14.27547   14.27547
12.57971   12.57971
12.93567   12.93567
15.03400   15.03400
12.89621   12.89621
12.09690   12.09690
13.98639   13.98639
13.72735   13.72735
12.47823   12.47823
14.60623   14.60623
14.09089   14.09089
13.02933   13.02933
14.79786   14.79786
14.90099   14.90099
14.27705   14.27705
13.93559   13.93559
12.88046   12.88046
12.43398   12.43398
13.72867   13.72867
12.01933   12.01933
13.62367   13.62367
13.66568   13.66568
13.91634   13.91634
14.74497   14.74497
14.47749   14.47749
13.03320   13.03320
13.69070   13.69070
13.13249   13.13249
13.38998   13.38998
14.50187   14.50187
14.66310   14.66310
13.82048   13.82048
14.16790   14.16790
12.89578   12.89578
13.52277   13.52277
13.79287   13.79287
12.75206   12.75206
12.48941   12.48941
13.36032   13.36032
14.70209   14.70209
13.06633   13.06633
13.00666   13.00666
13.79399   13.79399
12.87156   12.87156
13.37167   13.37167
12.74954   12.74954
13.53497   13.53497
13.23541   13.23541
13.25627   13.25627
12.13195   12.13195
14.31198   14.31198
12.91388   12.91388
14.88894   14.88894
12.48309   12.48309
13.57556   13.57556
12.12293   12.12293
12.67547   12.67547
12.31757   12.31757
13.17445   13.17445
14.61163   14.61163
13.72258   13.72258
13.63227   13.63227
14.38549   14.38549
12.89700   12.89700
13.74932   13.74932
13.71163   13.71163
14.32767   14.32767
12.36134   12.36134
13.76190   13.76190
14.07900   14.07900
13.75805   13.75805
13.58658   13.58658
12.81362   12.81362
14.34764   14.34764
14.61391   14.61391
13.97552   13.97552
13.64676   13.64676
13.58650   13.58650
13.35009   13.35009
13.85754   13.85754
12.99714   12.99714
13.08200   13.08200
12.32630   12.32630
14.29961   14.29961
13.50802   13.50802
13.52108   13.52108
12.39995   12.39995
12.93990   12.93990
12.57435   12.57435
12.88881   12.88881
12.79613   12.79613
13.06458   13.06458
13.96893   13.96893
14.09173   14.09173
13.37310   13.37310
13.27417   13.27417
12.03642   12.03642
13.07000   13.07000
12.71808   12.71808
13.92071   13.92071
14.13397   14.13397
13.07452   13.07452
13.38767   13.38767
13.00203   13.00203
12.04579   12.04579
12.87052   12.87052
14.14531   14.14531
12.69170   12.69170
13.64463   13.64463
12.78992   12.78992
13.91600   13.91600
14.09854   14.09854
13.14128   13.14128
13.24547   13.24547
13.90530   13.90530
14.66537   14.66537
13.45209   13.45209
13.92274   13.92274
13.25299   13.25299
14.89350   14.89350
13.52633   13.52633
13.15984   13.15984
12.49468   12.49468
12.84473   12.84473
13.92247   13.92247
13.88743   13.88743
13.21113   13.21113
14.06155   14.06155
13.37595   13.37595
13.59197   13.59197
12.24284   12.24284
13.50860   13.50860
13.80954   13.80954
13.17457   13.17457
12.78779   12.78779
13.43670   13.43670
13.12665   13.12665
13.15546   13.15546
12.94632   12.94632
14.25501   14.25501
13.99833   13.99833
13.37821   13.37821
14.12183   14.12183
15.16872   15.16872
12.49325   12.49325
14.26654   14.26654
14.69173   14.69173
13.00493   13.00493
12.67164   12.67164
13.87360   13.87360
14.51313   14.51313
13.77427   13.77427
13.43800   13.43800
14.23217   14.23217
14.32391   14.32391
13.24921   13.24921
12.28110   12.28110
14.64433   14.64433
12.53800   12.53800
13.96785   13.96785
13.60391   13.60391
12.41667   12.41667
14.02912   14.02912
