2.53619 1.39024
2.68336 1.3207
2.8428 1.27377
2.69578 1.32868
2.62174 1.36026
2.71793 1.28096
2.37546 1.4628
2.55017 1.39058
2.47584 1.40912
2.70414 1.30209
2.70702 1.31701
2.61446 1.32517
2.78072 1.24573
2.70098 1.29127
2.54689 1.36895
2.98762 1.14585
2.6021 1.33091
2.43672 1.3968
2.5459 1.39286
2.51375 1.38835
2.44408 1.45627
2.56891 1.36336
2.69998 1.2815
2.65266 1.35477
2.61406 1.29719
2.58348 1.34411
2.59012 1.39206
2.58685 1.34282
2.75892 1.26289
2.65068 1.31795
2.47942 1.42067
2.54153 1.3674
2.88328 1.22958
2.61311 1.32708
2.608 1.31111
2.31132 1.52561
2.93138 1.22571
2.707 1.29278
2.61564 1.35412
2.61416 1.32545
2.57531 1.37588
2.64145 1.30737
2.48695 1.36251
2.539 1.35949
2.43913 1.38084
2.57177 1.31257
2.54933 1.4128
2.56066 1.31711
2.65612 1.33473
2.52897 1.36631
2.71438 1.26561
2.35954 1.47981
2.28333 1.52662
2.41618 1.46073
2.5498 1.34971
2.61494 1.3278
2.60476 1.33993
2.36549 1.43794
2.82021 1.2617
2.49661 1.37759
2.54902 1.37741
2.53274 1.39257
2.54586 1.34004
2.83788 1.24894
2.60899 1.34662
2.5275 1.37032
2.61481 1.37627
2.58018 1.32235
2.50705 1.41676
2.71134 1.24597
2.5381 1.3999
2.82144 1.24664
2.55301 1.33486
2.63748 1.32917
2.68183 1.30528
2.61043 1.36145
2.58584 1.31433
2.22462 1.58443
2.78395 1.2698
2.67909 1.27542
2.69466 1.29496
2.61296 1.322
2.80388 1.28947
2.58932 1.35784
2.75828 1.31015
2.51523 1.37255
2.52047 1.40367
2.96462 1.18645
2.62333 1.35374
2.56449 1.3578
2.65298 1.34366
2.50071 1.35185
2.41685 1.41822
2.52042 1.39922
2.7353 1.33862
2.91753 1.17828
2.61582 1.34976
2.61674 1.31006
2.61032 1.34651
2.57315 1.40014
2.36292 1.52936
2.6176 1.28094
2.58006 1.35201
2.73299 1.29756
2.51828 1.40537
2.67429 1.37257
2.78164 1.24483
2.50401 1.37873
2.52813 1.35276
2.76628 1.26585
2.5514 1.34004
2.22 1.59188
2.77516 1.25598
2.67917 1.28524
2.71157 1.27324
2.82563 1.2602
2.85504 1.26755
2.88748 1.23877
2.79973 1.2963
2.44886 1.42388
2.73371 1.30356
2.44316 1.38858
2.75618 1.28549
2.647 1.34898
2.51616 1.41176
2.71676 1.31193
2.5574 1.35699
2.50394 1.39003
2.73751 1.244
2.28727 1.52942
2.54315 1.36682
2.56479 1.35387
2.53571 1.38393
2.61269 1.35846
2.56493 1.35325
2.734 1.29798
2.67063 1.31211
3.04074 1.18838
2.75882 1.32172
2.66196 1.30274
2.60471 1.3353
2.79621 1.27518
2.33234 1.53573
2.38516 1.43794
2.63533 1.28496
2.75816 1.2874
3.08293 1.1822
2.35757 1.4677
2.38019 1.43641
2.36864 1.47781
2.72754 1.28973
2.89078 1.26049
2.48909 1.41263
2.7152 1.31542
2.829 1.24674
2.59052 1.32206
2.82693 1.24202
2.47017 1.40772
2.74477 1.28705
2.7167 1.28855
2.88174 1.2506
2.54939 1.42417
2.64087 1.34345
2.55143 1.36526
2.61235 1.37925
2.73948 1.27325
2.67061 1.34745
2.3253 1.4935
2.51754 1.37137
2.65095 1.33112
2.61248 1.31455
2.60739 1.33184
2.68771 1.30561
2.50822 1.43669
2.68808 1.30008
2.785 1.28632
2.68531 1.26957
2.7032 1.30059
2.48181 1.36417
2.93511 1.20874
2.71228 1.28909
2.45438 1.44987
2.23926 1.53939
2.82463 1.24262
2.69436 1.32078
2.6852 1.28545
2.81723 1.31652
2.77725 1.26903
2.56451 1.36894
2.617 1.33981
2.50479 1.42988
2.606 1.33309
2.66294 1.28928
2.67438 1.35266
2.43485 1.44134
2.47011 1.44897
2.54692 1.36888
2.4404 1.45694
2.6 1.40387
2.78423 1.23464
2.61484 1.37558
2.947 1.22281
2.49923 1.43604
2.40993 1.41923
2.86143 1.22571
2.66517 1.34189
2.71115 1.25073
2.56964 1.34083
2.4524 1.45172
2.42475 1.42015
2.60652 1.32861
2.92187 1.21801
2.69809 1.2918
2.64138 1.3532
2.62301 1.36574
2.90343 1.25477
2.79237 1.2495
2.41623 1.44394
2.86222 1.25436
2.65036 1.35516
2.68408 1.32603
2.64961 1.3137
2.62832 1.29511
2.56742 1.31711
2.83277 1.29193
2.659 1.32067
2.4743 1.40393
2.68556 1.31815
2.68078 1.32923
2.69745 1.26779
2.68672 1.30671
2.76387 1.30062
2.5989 1.3389
2.82384 1.20113
2.72276 1.31429
2.59926 1.33758
2.5766 1.3462
2.64348 1.33016
2.50325 1.38014
2.57727 1.3827
2.55869 1.36329
2.71942 1.31711
2.58697 1.33028
2.79862 1.25856
2.72445 1.32527
2.69675 1.31474
2.52866 1.37743
2.56693 1.33998
2.57579 1.31125
2.67113 1.318
2.56615 1.38624
2.70464 1.26067
2.70363 1.28277
2.62777 1.27232
4.095 0.70361
4.28392 0.70401
4.39483 0.62923
4.372 0.6604
4.151 0.6831
3.9012 0.68222
4.066 0.69165
4.401 0.61248
4.198 0.63727
4.02167 0.737
4.30044 0.67659
4.21838 0.68077
4.329 0.6555
4.044 0.67528
4.276 0.66771
4.279 0.68327
3.96823 0.7126
4.32848 0.67409
4.098 0.74217
4.17367 0.69851
4.267 0.67516
4.088 0.67923
4.20045 0.71209
4.27 0.68575
4.02934 0.65482
4.149 0.71669
4.028 0.64649
4.21103 0.72536
4.09358 0.68802
4.111 0.66021
4.10453 0.72114
4.139 0.69098
4.11262 0.72241
4.178 0.66022
4.15348 0.69252
4.21074 0.64539
4.318 0.68668
4.35723 0.67192
4.023 0.6831
4.321 0.65493
4.09116 0.68492
4.025 0.69804
3.993 0.67792
4.33 0.65959
4.338 0.67942
4.18931 0.69326
4.01258 0.68969
4.08883 0.70296
4.25529 0.66501
4.254 0.6862
4.182 0.69385
4.38427 0.63814
4.295 0.66128
3.84863 0.75392
4.061 0.68542
4.361 0.67302
4.015 0.72232
4.00513 0.70892
4.209 0.66005
4.28195 0.66498
3.81197 0.71965
4.345 0.68408
4.29922 0.67658
4.05851 0.70807
4.341 0.66787
4.36562 0.59099
4.27494 0.69399
4.275 0.65647
4.08 0.68056
3.85698 0.68516
4.14107 0.67006
3.979 0.74228
4.14882 0.68587
4.23617 0.6989
4.233 0.67513
4.383 0.65722
4.30006 0.6963
4.01798 0.70126
4.19491 0.65889
4.08811 0.69741
4.08277 0.75549
4.30958 0.62431
4.32631 0.67307
4.198 0.66461
4.22 0.69538
4.03039 0.71601
4.191 0.67944
4.2988 0.6154
4.02764 0.71438
3.74837 0.75645
4.14498 0.68576
4.424 0.64476
4.05831 0.6664
4.158 0.66517
4.139 0.70811
4.131 0.67377
4.083 0.64349
3.79874 0.73677
4.1439 0.67626
4.091 0.6769
4.10644 0.72116
3.997 0.71213
4.385 0.63422
4.112 0.67591
4.378 0.64562
4.04403 0.72801
4.15414 0.69847
3.89605 0.7627
4.12529 0.70143
3.94733 0.71655
4.11697 0.70366
4.251 0.68253
4.163 0.64203
4.18692 0.69656
4.335 0.62876
4.008 0.68046
4.21774 0.68216
4.1883 0.68458
4.24745 0.68397
3.96273 0.67166
4.181 0.70964
4.24205 0.68048
4.157 0.71482
4.126 0.68964
4.02235 0.68693
4.398 0.68717
4.309 0.67399
4.258 0.67823
4.14228 0.69594
4.13484 0.65185
4.12655 0.69552
4.21049 0.66024
4.07213 0.71846
4.093 0.68985
4 0.74962
4.309 0.70565
4.111 0.68163
4.142 0.66847
4.0242 0.71725
4.08556 0.67328
4.08087 0.67094
4.10428 0.72382
4.00025 0.72926
4.101 0.68825
4.2067 0.64733
4.219 0.67935
4.182 0.65792
4.084 0.71099
3.96588 0.69792
4.04175 0.68623
4.03632 0.71379
4.2024 0.69154
4.249 0.65715
4.142 0.69534
4.129 0.67929
4.05404 0.68106
3.95916 0.67766
3.989 0.74312
4.23505 0.64491
3.966 0.73162
4.261 0.6626
4.015 0.71175
4.1631 0.71671
4.22765 0.67679
4.10891 0.70527
4.077 0.68692
4.173 0.66911
4.39378 0.65094
4.13531 0.67114
4.1914 0.68772
4.07369 0.7359
4.39194 0.65208
4.145 0.69741
4.10123 0.64683
3.9535 0.72682
4.046 0.70415
4.19081 0.69796
4.178 0.65382
4.10149 0.66605
4.227 0.68348
4.095 0.68322
4.10844 0.68392
4.034 0.6879
4.16216 0.69317
4.18647 0.67958
4.09876 0.67375
4.05426 0.69619
4.12242 0.73492
4.06947 0.65911
4.12259 0.69474
4.12399 0.69423
4.251 0.68611
4.18875 0.6733
4.145 0.66159
4.244 0.69472
4.42303 0.63808
4.015 0.72044
4.26969 0.68689
4.41648 0.64223
4.06018 0.67519
3.94538 0.74406
4.18173 0.68482
4.32321 0.65318
4.29348 0.63957
4.14601 0.6931
4.27969 0.70669
4.28487 0.64481
4.068 0.67481
4.05 0.73829
4.31 0.67653
3.96089 0.73216
4.26169 0.66525
4.1736 0.65998
4.0862 0.71105
4.233 0.68782
4.035 0.74468
4.228 0.70471
4.279 0.66175
4.04826 0.72975
4.028 0.70617
4.151 0.68809
4.21904 0.61164
3.937 0.70854
4.07592 0.67827
4.285 0.65221
4.22324 0.70382
4.23734 0.68294
4.15374 0.63753
4.02586 0.74839
4.05677 0.72278
4.013 0.72887
3.982 0.70369
3.938 0.75511
4.18 0.69761
4.35851 0.68984
4.3387 0.66889
4.04592 0.69954
4.04747 0.6853
4.09594 0.68372
4.3246 0.67035
4.213 0.69119
4.014 0.65264
4.22592 0.68055
4.08848 0.66893
4.26621 0.70146
4.23251 0.66107
4.11035 0.69895
4.21 0.68953
4.225 0.65208
4.37418 0.64392
4.03842 0.6866
3.9611 0.68891
4.078 0.6764
4.03747 0.64404
4.23903 0.71189
4.058 0.72706
4.041 0.75324
4.07199 0.69702
3.9915 0.71296
4.122 0.70649
4.322 0.67879
4.276 0.64489
4.11574 0.69155
4.11718 0.6738
4.202 0.69139
4.20014 0.70638
4.26 0.67674
4.077 0.70135
4.329 0.64258
4.20488 0.67619
4.054 0.66436
4.1751 0.64612
4.279 0.67372
4.28345 0.69805
4.23689 0.67219
4.279 0.69164
4.207 0.67489
3.77074 0.75514
4.12734 0.70711
3.99969 0.69537
4.115 0.68877
4.19 0.67593
4.089 0.71321
3.9773 0.69238
4.168 0.66291
4.10594 0.72774
4.042 0.73625
4.12323 0.67685
4.39886 0.6664
4.16384 0.65073
4.18031 0.67507
4.152 0.68601
4.05337 0.6827
4.25155 0.68469
4.0957 0.6964
4.26061 0.66851
4.282 0.63667
4.00814 0.73183
4.087 0.68117
4.32316 0.67764
4.175 0.69192
4.18953 0.66371
4.05429 0.68059
4.138 0.69751
4.31066 0.70632
4.295 0.67756
4.156 0.68382
4.135 0.66957
4.303 0.69019
4.304 0.65249
4.22155 0.6863
4.109 0.69375
4.16017 0.69292
4.17007 0.73094
4.22112 0.67168
4.06484 0.72609
4.18607 0.70843
4.134 0.71816
4.278 0.65943
4.21 0.67954
4.24352 0.6924
4.25286 0.65333
4.3636 0.64407
4.2 0.66971
4.29438 0.63597
4.142 0.69529
4.2012 0.66661
4.23764 0.68231
4.09334 0.66967
4.02935 0.71631
4.17937 0.70768
4.14925 0.70132
4.464 0.64321
4.25456 0.64122
4.24569 0.63729
4.07247 0.68657
3.97391 0.7403
3.95436 0.72223
4.06242 0.6563
4.03995 0.70754
4.19223 0.68599
4.30268 0.67642
4.11018 0.71419
8.39636 0.22968
8.844 0.22882
9.0335 0.23125
8.916 0.20983
8.573 0.24335
8.04818 0.2497
8.36903 0.21435
9.03782 0.20781
8.678 0.24017
8.303 0.22118
8.877 0.23675
8.658 0.23508
8.888 0.22182
8.32188 0.21079
8.771 0.22137
8.84542 0.2518
8.22258 0.25701
8.90205 0.26307
8.46173 0.18931
8.61976 0.22762
8.779 0.24295
8.358 0.24529
8.65729 0.24833
8.79656 0.22673
8.289 0.2495
8.537 0.24168
8.29549 0.23941
8.63339 0.22913
8.46421 0.25835
8.48648 0.19623
8.508 0.23451
8.51936 0.25156
8.43403 0.24194
8.59734 0.24739
8.566 0.28975
8.6646 0.23491
8.893 0.18501
8.991 0.21498
8.318 0.26949
8.859 0.22413
8.436 0.23429
8.34586 0.23646
8.20581 0.24582
8.927 0.22395
8.9239 0.22811
8.64933 0.21626
8.341 0.24811
8.436 0.23576
8.74 0.21651
8.716 0.21713
8.637 0.22047
9.013 0.22416
8.823 0.21917
8.155 0.23395
8.28869 0.27896
8.98257 0.22924
8.2594 0.23224
8.281 0.29336
8.689 0.17232
8.807 0.23232
8.13602 0.23634
8.951 0.28339
8.851 0.23605
8.34 0.24906
8.957 0.21099
8.954 0.20358
8.808 0.25098
8.758 0.19893
8.429 0.21852
8.10322 0.25295
8.59618 0.26455
8.226 0.1859
8.57701 0.22759
8.73539 0.25863
8.636 0.21202
8.962 0.2454
8.8 0.21614
8.26855 0.22809
8.61846 0.20764
8.387 0.2159
8.413 0.26114
8.83039 0.23096
8.89878 0.20161
8.638 0.21552
8.679 0.22269
8.284 0.27135
8.58578 0.23461
8.812 0.2359
8.311 0.23727
8.09535 0.29573
8.53545 0.25393
9.09301 0.24341
8.323 0.2611
8.52249 0.22746
8.558 0.22178
8.474 0.26504
8.42543 0.21219
8.154 0.25315
8.54389 0.21449
8.43971 0.26563
8.484 0.24683
8.20969 0.24518
8.96876 0.26505
8.4574 0.24803
8.984 0.24407
8.35563 0.23562
8.59074 0.22064
8.05978 0.24849
8.49424 0.2658
8.143 0.2349
8.43955 0.25982
8.788 0.2551
8.509 0.26312
8.599 0.24335
8.798 0.22298
8.254 0.23258
8.719 0.2564
8.62991 0.25418
8.729 0.24271
8.20892 0.22015
8.669 0.23938
8.71 0.19918
8.6145 0.25302
8.469 0.2315
8.29316 0.26474
8.988 0.22271
8.856 0.23056
8.765 0.24147
8.53149 0.20825
8.477 0.24655
8.483 0.22669
8.65697 0.26447
8.41656 0.22732
8.387 0.22342
8.254 0.23493
8.83943 0.22617
8.451 0.19181
8.494 0.26093
8.27079 0.27246
8.368 0.26157
8.39963 0.26181
8.3767 0.26125
8.275 0.24357
8.451 0.28695
8.61367 0.24732
8.70487 0.24612
8.56515 0.25481
8.404 0.23353
8.20726 0.23248
8.352 0.26685
8.33087 0.22112
8.659 0.21665
8.765 0.26338
8.47619 0.25989
8.52233 0.26087
8.35 0.25744
8.15722 0.25368
8.249 0.22351
8.74 0.24884
8.23835 0.25152
8.803 0.17808
8.272 0.2239
8.60687 0.20383
8.703 0.21981
8.431 0.19247
8.39707 0.23654
8.623 0.27288
9.01187 0.23394
8.554 0.22748
8.706 0.21345
8.38381 0.25428
9.073 0.21842
8.47214 0.22293
8.432 0.22142
8.14173 0.23939
8.314 0.25807
8.63381 0.23127
8.628 0.2453
8.41446 0.18811
8.68488 0.25004
8.413 0.21423
8.47145 0.22389
8.303 0.2119
8.55675 0.24226
8.646 0.21435
8.468 0.26304
8.316 0.22079
8.47129 0.22001
8.36569 0.24863
8.523 0.26185
8.497 0.26424
8.73254 0.26111
8.626 0.25246
8.55569 0.23794
8.75918 0.24885
9.066 0.2228
8.289 0.21
8.75295 0.28383
9.04714 0.24539
8.38428 0.22784
8.196 0.28763
8.635 0.21902
8.827 0.18016
8.84 0.20752
8.479 0.22761
8.839 0.21815
8.795 0.19402
8.38392 0.2431
8.3659 0.24282
8.882 0.19198
8.17973 0.24848
8.774 0.25202
8.59899 0.24476
8.15948 0.22578
8.68435 0.2391
8.327 0.22742
8.717 0.2484
8.74844 0.21635
8.142 0.2306
8.253 0.23309
8.53891 0.20636
8.66015 0.2495
8.128 0.23971
8.396 0.23342
8.791 0.21756
8.706 0.22611
8.658 0.23433
8.59168 0.26408
8.319 0.2423
8.39234 0.26536
8.28664 0.24198
8.19603 0.22685
8.11 0.2686
8.55 0.26209
8.94869 0.21058
8.872 0.23899
8.35971 0.26657
8.33625 0.24799
8.433 0.25229
8.92975 0.25252
8.73321 0.25898
8.296 0.27267
8.70958 0.21937
8.44718 0.20956
8.769 0.22617
8.70395 0.24726
8.467 0.22395
8.64842 0.19531
8.684 0.24882
9.03789 0.24448
8.35756 0.22924
8.089 0.2713
8.40973 0.24145
8.342 0.20188
8.72583 0.19789
8.38438 0.21339
8.34197 0.21546
8.35726 0.2274
8.2428 0.21294
8.44126 0.23531
8.847 0.23155
8.80078 0.24977
8.49695 0.24591
8.486 0.24746
8.62659 0.2225
8.64 0.22385
8.757 0.20697
8.43145 0.23722
8.911 0.2515
8.697 0.25565
8.391 0.22918
8.55528 0.2016
8.782 0.22347
8.831 0.25227
8.742 0.21356
8.86347 0.22959
8.64114 0.19811
8.067 0.24201
8.518 0.23449
8.238 0.22573
8.467 0.22778
8.63212 0.26071
8.379 0.22916
8.219 0.22485
8.553 0.24452
8.4316 0.26316
8.359 0.23252
8.48384 0.22394
9.0225 0.19955
8.5632 0.25956
8.607 0.27081
8.51138 0.2263
8.27683 0.21955
8.73 0.21667
8.44378 0.23137
8.749 0.20941
8.75957 0.19535
8.25435 0.21493
8.422 0.23607
8.894 0.16468
8.53609 0.24703
8.64689 0.24669
8.319 0.24727
8.534 0.30338
8.88 0.24854
8.85347 0.19414
8.57 0.20176
8.4775 0.23925
8.786 0.19806
8.796 0.24293
8.70462 0.21594
8.43464 0.21554
8.58938 0.21473
8.52788 0.21479
8.66451 0.23553
8.28497 0.26889
8.53947 0.2229
8.506 0.25451
8.797 0.20641
8.691 0.2237
8.76484 0.24272
8.803 0.2643
8.986 0.20181
8.539 0.21301
8.784 0.22167
8.50651 0.23412
8.694 0.22756
8.687 0.21013
8.425 0.22722
8.336 0.22482
8.61226 0.21389
8.524 0.23376
9.13329 0.21905
8.7761 0.24113
8.685 0.26077
8.367 0.25187
8.20064 0.22666
8.21287 0.23716
8.392 0.21804
8.33358 0.24752
8.613 0.26346
8.867 0.21589
8.46771 0.231
5.68849 5.68849
6.82454 6.82454
7.41425 7.41425
6.85226 6.85226
6.40975 6.40975
5.0343 5.0343
6.05071 6.05071
7.19435 7.19435
6.19221 6.19221
5.83662 5.83662
6.83344 6.83344
6.66548 6.66548
6.97305 6.97305
5.91086 5.91086
5.91456 5.91456
6.85176 6.85176
5.14369 5.14369
6.88243 6.88243
5.76519 5.76519
6.391 6.391
6.86897 6.86897
6.0204 6.0204
6.43768 6.43768
6.63587 6.63587
5.76415 5.76415
6.57524 6.57524
5.40209 5.40209
6.22462 6.22462
5.69134 5.69134
6.01948 6.01948
6.42932 6.42932
6.20861 6.20861
5.97589 5.97589
6.4865 6.4865
6.6795 6.6795
6.48893 6.48893
6.85668 6.85668
7.05481 7.05481
5.9577 5.9577
6.66725 6.66725
6.11098 6.11098
5.91032 5.91032
5.90106 5.90106
6.56361 6.56361
6.90944 6.90944
6.3697 6.3697
5.64375 5.64375
5.99782 5.99782
6.66503 6.66503
6.65279 6.65279
6.43642 6.43642
7.2098 7.2098
6.58968 6.58968
5.77917 5.77917
5.87915 5.87915
7.31573 7.31573
5.66768 5.66768
5.14228 5.14228
6.46438 6.46438
6.65792 6.65792
5.49836 5.49836
6.98612 6.98612
6.96376 6.96376
6.03876 6.03876
6.83037 6.83037
6.97651 6.97651
6.72653 6.72653
