 0.0000   58.7561
 0.2000   58.6645
 0.4000   58.4117
 0.6000   57.9975
 0.8000   57.4221
 1.0000   56.6854
 1.2000   55.7989
 1.4000   54.7913
 1.6000   53.6455
 1.8000   52.3855
 2.0000   51.0370
 2.2000   49.5811
 2.4000   48.0679
 2.6000   46.5148
 2.8000   44.9003
 3.0000   43.2845
 3.2000   41.6618
 3.4000   40.0200
 3.6000   38.4272
 3.8000   36.8571
 4.0000   35.3120
 4.2000   33.8652
 4.4000   32.4797
 4.6000   31.1622
 4.8000   29.9366
 5.0000   28.7894
 5.2000   27.7314
 5.4000   26.7790
 5.6000   25.9213
 5.8000   25.1588
 6.0000   24.4919
 6.2000   23.9202
 6.4000   23.4319
 6.6000   23.0261
 6.8000   22.7062
 7.0000   22.4437
 7.2000   22.2462
 7.4000   22.1164
 7.6000   22.0122
 7.8000   21.9540
 8.0000   21.9358
 8.2000   21.9203
 8.4000   21.9272
 8.6000   21.9444
 8.8000   21.9426
 9.0000   21.9395
 9.2000   21.9205
 9.4000   21.8705
 9.6000   21.8007
 9.8000   21.6954
10.0000   21.5491
10.2000   21.3685
10.4000   21.1429
10.6000   20.8731
10.8000   20.5614
11.0000   20.2057
11.2000   19.8067
11.4000   19.3649
11.6000   18.8863
11.8000   18.3678
12.0000   17.8123
12.2000   17.2331
12.4000   16.6230
12.6000   15.9877
12.8000   15.3391
13.0000   14.6698
13.2000   13.9905
13.4000   13.3108
13.6000   12.6231
13.8000   11.9417
14.0000   11.2707
14.2000   10.6044
14.4000   9.9580
14.6000   9.3300
14.8000   8.7174
15.0000   8.1353
15.2000   7.5782
15.4000   7.0457
15.6000   6.5488
15.8000   6.0819
16.0000   5.6461
16.2000   5.2458
16.4000   4.8788
16.6000   4.5450
16.8000   4.2452
17.0000   3.9789
17.2000   3.7441
17.4000   3.5382
17.6000   3.3630
17.8000   3.2150
18.0000   3.0924
18.2000   2.9971
18.4000   2.9212
18.6000   2.8645
18.8000   2.8291
19.0000   2.8060
19.2000   2.7973
19.4000   2.8043
19.6000   2.8155
19.8000   2.8362
20.0000   2.8657
20.2000   2.8948
20.4000   2.9283
20.6000   2.9643
20.8000   2.9954
21.0000   3.0257
21.2000   3.0539
21.4000   3.0770
21.6000   3.0969
21.8000   3.1111
22.0000   3.1170
22.2000   3.1166
22.4000   3.1096
22.6000   3.0959
22.8000   3.0756
23.0000   3.0480
23.2000   3.0130
23.4000   2.9708
23.6000   2.9230
23.8000   2.8696
24.0000   2.8101
24.2000   2.7469
24.4000   2.6792
24.6000   2.6069
24.8000   2.5333
25.0000   2.4567
25.2000   2.3776
25.4000   2.2992
25.6000   2.2198
25.8000   2.1400
26.0000   2.0624
26.2000   1.9855
26.4000   1.9102
26.6000   1.8385
26.8000   1.7691
27.0000   1.7029
27.2000   1.6409
27.4000   1.5826
27.6000   1.5284
27.8000   1.4788
28.0000   1.4336
28.2000   1.3930
28.4000   1.3573
28.6000   1.3262
28.8000   1.2998
29.0000   1.2779
29.2000   1.2606
29.4000   1.2473
29.6000   1.2382
29.8000   1.2333
30.0000   1.2316
30.2000   1.2333
30.4000   1.2386
30.6000   1.2460
30.8000   1.2562
31.0000   1.2691
31.2000   1.2831
31.4000   1.2988
31.6000   1.3164
31.8000   1.3340
32.0000   1.3526
32.2000   1.3720
32.4000   1.3906
32.6000   1.4093
32.8000   1.4278
33.0000   1.4450
33.2000   1.4616
33.4000   1.4773
33.6000   1.4912
33.8000   1.5038
34.0000   1.5150
34.2000   1.5240
34.4000   1.5314
34.6000   1.5369
34.8000   1.5403
35.0000   1.5418
35.2000   1.5413
35.4000   1.5386
35.6000   1.5338
35.8000   1.5270
36.0000   1.5183
36.2000   1.5077
36.4000   1.4952
36.6000   1.4810
36.8000   1.4651
37.0000   1.4476
37.2000   1.4287
37.4000   1.4083
37.6000   1.3867
37.8000   1.3641
38.0000   1.3403
38.2000   1.3157
38.4000   1.2904
38.6000   1.2644
38.8000   1.2379
39.0000   1.2111
39.2000   1.1838
39.4000   1.1565
39.6000   1.1293
39.8000   1.1020
40.0000   1.0748
40.2000   1.0481
40.4000   1.0216
40.6000   0.9955
40.8000   0.9700
41.0000   0.9450
41.2000   0.9206
41.4000   0.8971
41.6000   0.8743
41.8000   0.8523
42.0000   0.8312
42.2000   0.8109
42.4000   0.7915
42.6000   0.7730
42.8000   0.7554
43.0000   0.7388
43.2000   0.7232
43.4000   0.7086
43.6000   0.6949
43.8000   0.6822
44.0000   0.6704
44.2000   0.6595
44.4000   0.6494
44.6000   0.6403
44.8000   0.6320
45.0000   0.6244
45.2000   0.6177
45.4000   0.6117
45.6000   0.6065
45.8000   0.6019
46.0000   0.5981
46.2000   0.5948
46.4000   0.5921
46.6000   0.5900
46.8000   0.5882
47.0000   0.5870
47.2000   0.5862
47.4000   0.5857
47.6000   0.5856
47.8000   0.5859
48.0000   0.5865
48.2000   0.5873
48.4000   0.5884
48.6000   0.5895
48.8000   0.5909
49.0000   0.5924
49.2000   0.5940
49.4000   0.5957
49.6000   0.5975
49.8000   0.5993
50.0000   0.6012
50.2000   0.6030
50.4000   0.6048
50.6000   0.6065
50.8000   0.6081
51.0000   0.6097
51.2000   0.6112
51.4000   0.6127
51.6000   0.6140
51.8000   0.6153
52.0000   0.6164
52.2000   0.6173
52.4000   0.6181
52.6000   0.6188
52.8000   0.6193
