0.0376148559  -0.0569488054  0.9976682596
-0.0296013420  0.0267079931  0.9992049057
-0.0217601463  0.0334894556  0.9992021579
-0.0357042452  -0.0120317746  0.9992899696
-0.0653932536  -0.0252106315  0.9975410500
0.0479570089  -0.0454225001  0.9978160761
0.0453185110  0.0296577080  0.9985322493
0.0155848765  -0.0359123346  0.9992334141
0.0225220985  0.0365754086  0.9990770714
0.0290889468  -0.0449821391  0.9985641894
0.0120963376  -0.0467997139  0.9988310495
0.0143329940  0.0621665086  0.9979628703
-0.0351542381  0.0144907515  0.9992768373
-0.0053516954  0.0630534116  0.9979958049
0.0468914156  -0.0176907845  0.9987433260
0.0193706595  -0.0325907715  0.9992810511
0.0058763654  -0.0610104100  0.9981198316
0.0412181346  0.0294706979  0.9987154466
-0.0480691642  0.0370313603  0.9981573192
-0.0394978162  -0.0494689256  0.9979943627
0.0391091767  -0.0154596578  0.9991153443
-0.0601397278  0.0334420494  0.9976296119
-0.0309542568  -0.0395072371  0.9987397119
0.0461632868  0.0005903053  0.9989337328
0.0597509758  0.0320429868  0.9976988864
-0.0495986499  -0.0172239987  0.9986207027
0.0107506421  -0.0705476438  0.9974504768
-0.0511887681  0.0238214837  0.9984048512
-0.0136737996  -0.0379576511  0.9991857905
0.0197742125  0.0677021959  0.9975095955
0.0417229377  0.0356071692  0.9984945298
0.0317304227  -0.0452792594  0.9984703145
0.0060069567  0.0604197199  0.9981549849
-0.0262666778  0.0451703484  0.9986339175
0.0142679716  -0.0616893708  0.9979934101
-0.0592625869  -0.0221072587  0.9979976027
-0.0295370385  0.0379456270  0.9988431773
0.0177949993  0.0395765543  0.9990580736
0.0416590811  -0.0505343060  0.9978530978
0.0026398479  -0.0390976620  0.9992319070
-0.0512975053  0.0402307414  0.9978727641
0.0317491822  0.0516072514  0.9981626526
0.0093478051  0.0610548830  0.9980906371
0.0318659896  0.0346334665  0.9988919269
-0.0023846614  0.0466451615  0.9989086757
-0.0438794523  -0.0221923546  0.9987903149
0.0615960812  0.0212855234  0.9978741650
0.0385579837  0.0373401003  0.9985584604
0.0348309624  -0.0489486217  0.9981937870
-0.0211850663  -0.0340407409  0.9991958872
-0.0428187308  -0.0137249254  0.9989885799
0.0440010686  -0.0133186158  0.9989427013
-0.0095367279  -0.0468299739  0.9988573494
-0.0695744700  -0.0004524259  0.9975766579
0.0404470628  0.0517075267  0.9978428568
0.0302749580  0.0222264496  0.9992944570
-0.0640737237  -0.0124884442  0.9978670235
0.0113106439  -0.0726320593  0.9972946672
0.0509879113  -0.0205788801  0.9984872271
0.0586054376  0.0197187629  0.9980864557
0.0627170667  0.0180929510  0.9978673332
0.0442915117  0.0093844476  0.9989745713
0.0206085334  0.0417380744  0.9989160232
-0.0564170260  0.0224586665  0.9981546611
-0.0374669664  -0.0108900506  0.9992385267
0.0396739641  -0.0296132926  0.9987737629
0.0445921535  0.0057656706  0.9989886370
0.0115505818  -0.0388641027  0.9991777447
0.0282210634  0.0428583640  0.9986824982
-0.0627825822  0.0116337024  0.9979594202
-0.0363276606  0.0192266648  0.9991549612
0.0514885248  -0.0535467259  0.9972370230
-0.0559757163  -0.0053847655  0.9984176098
-0.0360750590  0.0272259772  0.9989781460
0.0140970997  -0.0578373714  0.9982264824
-0.0325147551  0.0172614009  0.9993221877
-0.0040957028  -0.0393685673  0.9992163635
-0.0222261369  0.0559429400  0.9981865488
-0.0238062583  -0.0559022697  0.9981523923
-0.0077288456  0.0496339881  0.9987375692
0.0286100420  0.0489227408  0.9983927238
-0.0456079603  -0.0125618205  0.9988804306
0.0232021505  -0.0335610786  0.9991673104
0.0482976473  0.0010248655  0.9988324619
0.0331966203  -0.0477927462  0.9983054832
0.0644069018  -0.0034471435  0.9979177663
0.0404452993  0.0155981027  0.9990599967
-0.0017670751  0.0443182691  0.9990159000
