20.25247   20.25247
24.37900   24.37900
22.16852   22.16852
23.02996   23.02996
20.10981   20.10981
24.03780   24.03780
22.34570   22.34570
22.40933   22.40933
22.44866   22.44866
22.69855   22.69855
21.37318   21.37318
21.90710   21.90710
21.29991   21.29991
21.15403   21.15403
23.81512   23.81512
21.99555   21.99555
20.90802   20.90802
22.81721   22.81721
22.96899   22.96899
23.70915   23.70915
23.37247   23.37247
22.55915   22.55915
23.41019   23.41019
21.26090   21.26090
22.30308   22.30308
23.35975   23.35975
23.72195   23.72195
21.47627   21.47627
21.56101   21.56101
23.47868   23.47868
22.77048   22.77048
20.96632   20.96632
23.88402   23.88402
22.78079   22.78079
21.74475   21.74475
20.61880   20.61880
22.64964   22.64964
22.71459   22.71459
23.65929   23.65929
22.43716   22.43716
22.86304   22.86304
21.75469   21.75469
21.35687   21.35687
21.93349   21.93349
24.23300   24.23300
21.94187   21.94187
23.62783   23.62783
22.24046   22.24046
21.33691   21.33691
22.56684   22.56684
21.99644   21.99644
23.38738   23.38738
23.22950   23.22950
22.96345   22.96345
22.20572   22.20572
21.23630   21.23630
22.19317   22.19317
22.08470   22.08470
23.04811   23.04811
22.13953   22.13953
24.09118   24.09118
22.49968   22.49968
22.16664   22.16664
21.28288   21.28288
22.78697   22.78697
22.24797   22.24797
22.41916   22.41916
22.07461   22.07461
21.13709   21.13709
22.32791   22.32791
23.54664   23.54664
23.18079   23.18079
