0.0026234387  -0.0035344585  2.6400010256  
0.0043212153  -0.0038609186  2.6400011729  
0.0042840193  -0.0065551027  2.6400014109  
0.0065091091  0.0021846461  2.6400019847  
-0.0024347150  -0.0011793096  2.6400003809  
0.0070273084  -0.0070208953  2.6400012148  
0.0017257971  0.0011149239  2.6400014781  
-0.0040764716  0.0072445607  2.6400005365  
-0.0008856435  -0.0031392670  2.6400011753  
0.0019554857  -0.0026278352  2.6400012253  
-0.0004406073  0.0063711922  2.6400018740  
-0.0002236405  -0.0032194388  2.6400006616  
0.0063655108  -0.0016389562  2.6400002618  
0.0002378151  0.0043843678  2.6400009147  
-0.0043720980  0.0016983766  2.6400013206  
-0.0026017102  0.0046779298  2.6400015389  
-0.0005004868  -0.0058575030  2.6400005391  
-0.0055687325  -0.0040203103  2.6400006662  
-0.0013234540  -0.0004259584  2.6400011219  
0.0002471856  0.0002402694  2.6400016260  
-0.0044796906  0.0024298063  2.6400002412  
-0.0042426849  0.0019234139  2.6400019064  
0.0018380595  0.0013806728  2.6400019508  
-0.0047768718  -0.0000449496  2.6400006097  
0.0042456647  0.0045719725  2.6400000782  
0.0001133861  0.0001322482  2.6400006825  
0.0009661470  -0.0061442960  2.6400006511  
0.0018556936  -0.0007130352  2.6400018796  
0.0010259605  0.0003420638  2.6400006909  
0.0026587091  0.0030596513  2.6400004605  
0.0002779428  -0.0000252534  2.6400010254  
-0.0015793072  0.0026162275  2.6400007171  
0.0010059710  0.0046780801  2.6400001671  
0.0009623229  -0.0017331890  2.6400017898  
0.0028223279  -0.0002590804  2.6400019485  
0.0009060823  0.0006242961  2.6400019819  
0.0038495046  -0.0052934502  2.6400005207  
-0.0037617958  -0.0071335706  2.6400002361  
0.0041923981  -0.0034211727  2.6400016321  
-0.0004378775  0.0064100436  2.6400009304  
-0.0024561909  0.0010777378  2.6400011852  
0.0023167540  0.0021529990  2.6400007538  
-0.0002512267  0.0055102815  2.6400003516  
-0.0051485171  -0.0055151351  2.6400007191  
0.0004315256  -0.0063659841  2.6400018386  
0.0030746186  0.0026611692  2.6400004880  
0.0043397548  0.0002808417  2.6400000781  
0.0012365330  -0.0002465174  2.6400003378  
0.0002959680  0.0033150546  2.6400005172  
0.0024647279  0.0035539105  2.6400005725  
0.0017861354  0.0001746929  2.6400019728  
-0.0055575088  0.0018342654  2.6400018442  
0.0010629147  0.0036108739  2.6400005565  
-0.0091529331  -0.0014211708  2.6400017656  
0.0032129721  0.0031962710  2.6400007911  
-0.0063162522  -0.0045521743  2.6400002577  
-0.0057636955  -0.0011382330  2.6400002409  
0.0002315740  -0.0079923660  2.6400003565  
-0.0025486015  0.0020267525  2.6400003620  
-0.0012378494  0.0003577437  2.6400006917  
0.0071186277  0.0011568838  2.6400007597  
-0.0065527254  -0.0024480627  2.6400007800  
-0.0014085816  -0.0058751531  2.6400004051  
-0.0038085085  0.0034535893  2.6400008575  
0.0061432256  0.0035261613  2.6400017171  
-0.0050837510  0.0048707733  2.6400002265  
-0.0039971446  0.0004743459  2.6400010160  
-0.0013614080  0.0045883631  2.6400001766  
0.0013829606  0.0002201709  2.6400000204  
-0.0083008751  0.0018274509  2.6400000811  
0.0014933081  -0.0009483331  2.6400008779  
0.0081910474  -0.0056039800  2.6400013045  
0.0004168603  0.0002726252  2.6400008865  
0.0035044387  -0.0026461639  2.6400005897  
-0.0003598237  0.0015874133  2.6400011515  
0.0062541369  -0.0033777818  2.6400016326  
0.0012223462  0.0058143835  2.6400009266  
-0.0018390143  0.0043558914  2.6400019881  
-0.0007141539  0.0019431503  2.6400014222  
-0.0000964083  0.0010761433  2.6400010733  
0.0011364528  0.0025334032  2.6400014946  
0.0049046532  0.0023277071  2.6400010255  
-0.0036107408  0.0053640367  2.6400003965  
-0.0037219336  -0.0012734992  2.6400007518  
-0.0006112832  0.0040873482  2.6400017093  
0.0040316603  -0.0007640027  2.6400007795  
0.0003563445  -0.0004015483  2.6400001121  
0.0005165975  -0.0049069271  2.6400014174  
-0.0037094823  -0.0005020412  2.6400014385  
0.0005957054  0.0080326063  2.6400017855  
0.0008618402  0.0013327516  2.6400019822  
-0.0086956697  -0.0010839788  2.6400008063  
0.0043622708  0.0001022777  2.6400006356  
0.0012692625  0.0019302070  2.6400011374  
-0.0013596737  0.0003417250  2.6400017058  
-0.0010855597  0.0008862302  2.6400006948  
0.0043688956  0.0008575554  2.6400005139  
0.0069727706  0.0024510747  2.6400014987  
-0.0012855889  0.0018737513  2.6400014467  
0.0017334939  -0.0040477946  2.6400009094  
0.0015955066  -0.0013178517  2.6400013271  
-0.0039923725  -0.0069766227  2.6400015803  
0.0058504111  -0.0051265210  2.6400002825  
0.0023608085  0.0007663631  2.6400013669  
-0.0001489800  -0.0077049723  2.6400016086  
-0.0014237288  -0.0050728422  2.6400018389  
0.0014332840  0.0009941945  2.6400003161  
0.0087113426  -0.0025411808  2.6400012882  
-0.0010643813  0.0018420247  2.6400016576  
-0.0074317576  -0.0022619656  2.6400015811  
0.0025608700  0.0005723663  2.6400004797  
0.0050097296  -0.0008135730  2.6400012751  
-0.0012024871  -0.0005385461  2.6400013491  
0.0010338234  0.0004268715  2.6400015804  
0.0041652931  -0.0004261535  2.6400013372  
0.0019494258  0.0020349589  2.6400016510  
-0.0000747649  -0.0031098435  2.6400017402  
0.0001608694  0.0025952235  2.6400012616  
-0.0005794030  0.0040842512  2.6400013599  
0.0004195705  -0.0097459364  2.6400003658  
0.0001881757  -0.0017741668  2.6400017731  
-0.0038021394  0.0004451203  2.6400004682  
-0.0000398534  0.0011522729  2.6400011987  
0.0008238237  0.0015297454  2.6400003702  
-0.0060488017  -0.0026178796  2.6400003458  
0.0005098864  -0.0081831952  2.6400011926  
0.0018514656  -0.0025216871  2.6400002374  
-0.0046594600  -0.0000049986  2.6400016020  
-0.0005950411  0.0003074259  2.6400011230  
0.0018606347  -0.0007314910  2.6400000735  
-0.0010809337  0.0009956386  2.6400011613  
-0.0031888435  -0.0018596555  2.6400016923  
0.0049160630  -0.0018068348  2.6400001959  
-0.0048693092  -0.0000572668  2.6400017427  
-0.0023676344  0.0044594126  2.6400010388  
-0.0042287447  -0.0023619457  2.6400012927  
0.0017773337  -0.0009252754  2.6400008941  
0.0030495350  0.0008429611  2.6400006737  
-0.0037373796  -0.0055145748  2.6400007801  
-0.0012514868  -0.0022004318  2.6400015864  
-0.0010902700  -0.0039455146  2.6400005842  
-0.0013319330  0.0016201620  2.6400000711  
0.0034965922  -0.0020939278  2.6400007539  
0.0050859781  -0.0014726125  2.6400005313  
-0.0016033650  -0.0011318987  2.6400002582  
-0.0034758876  -0.0009793233  2.6400008111  
0.0012471393  -0.0011305837  2.6400001386  
0.0016837724  0.0023832265  2.6400019653  
-0.0041411883  -0.0033081636  2.6400012999  
-0.0011498401  -0.0037084712  2.6400000219  
-0.0023548449  0.0004069801  2.6400016936  
-0.0024063332  -0.0013610106  2.6400003946  
-0.0048924204  0.0012677829  2.6400002235  
0.0009700904  0.0012667321  2.6400011558  
-0.0006294283  0.0003677936  2.6400001271  
-0.0002293335  -0.0010649585  2.6400016724  
0.0025030391  -0.0063413462  2.6400018713  
0.0065679366  -0.0028967616  2.6400016487  
-0.0022361187  -0.0040038627  2.6400005022  
0.0034300592  -0.0050777166  2.6400007274  
-0.0005899893  -0.0045141357  2.6400000814  
0.0081621933  0.0036092001  2.6400010942  
-0.0025083778  0.0001926938  2.6400012007  
-0.0023771166  0.0029091108  2.6400018126  
0.0003097026  -0.0004539239  2.6400000937  
0.0003264257  -0.0000153751  2.6400015475  
0.0005567161  0.0018431817  2.6400003438  
-0.0080025850  -0.0015918379  2.6400001492  
-0.0019309240  0.0005256272  2.6400013492  
-0.0037248253  -0.0006945901  2.6400012771  
-0.0016395204  0.0034088385  2.6400015405  
0.0099294907  -0.0008924599  2.6400014447  
-0.0028794087  -0.0001748090  2.6400001280  
-0.0006491701  -0.0032435708  2.6400000121  
-0.0097188132  -0.0020159441  2.6400006147  
-0.0046508117  0.0029767910  2.6400000295  
-0.0005638034  -0.0005393118  2.6400016699  
0.0023735419  -0.0025608591  2.6400008864  
0.0018651251  0.0020685057  2.6400016831  
-0.0015518816  0.0015439521  2.6400019933  
-0.0023778600  0.0032701988  2.6400012533  
0.0000006080  0.0000498175  2.6400014999  
0.0008923106  -0.0035567119  2.6400000310  
0.0007080830  0.0001285873  2.6400003713  
-0.0023433023  0.0021255957  2.6400016893  
-0.0031146607  -0.0010535521  2.6400007670  
-0.0034701644  0.0012744444  2.6400006784  
-0.0002488491  0.0016944641  2.6400007612  
0.0019185260  0.0026248308  2.6400010936  
-0.0001870741  -0.0000962017  2.6400015808  
0.0014402920  -0.0018673662  2.6400017580  
-0.0050754395  -0.0003637556  2.6400015692  
-0.0012579714  0.0002977595  2.6400011460  
-0.0019218438  0.0008490174  2.6400006719  
-0.0044267810  -0.0005911618  2.6400015515  
-0.0072757958  0.0054821267  2.6400001275  
-0.0050615605  0.0042674482  2.6400019233  
-0.0009937352  -0.0007820780  2.6400009166  
-0.0079718105  -0.0032018982  2.6400007625  
-0.0050614270  0.0016946405  2.6400008888  
-0.0067180253  -0.0061901246  2.6400000967  
-0.0002910750  0.0012553250  2.6400013023  
0.0046681634  -0.0033316551  2.6400017097  
-0.0049085948  0.0019451409  2.6400010573  
0.0009891622  0.0022789032  2.6400014946  
-0.0029081203  -0.0022500971  2.6400013095  
-0.0034556701  0.0028242256  2.6400007014  
0.0023755520  0.0003314288  2.6400016737  
-0.0011067149  0.0022251810  2.6400009843  
0.0024583090  0.0064430669  2.6400000693  
0.0045241502  0.0070478867  2.6400010374  
-0.0042293102  -0.0022383735  2.6400017139  
0.0020488896  0.0010975644  2.6400002684  
-0.0073476597  -0.0020045906  2.6400018074  
0.0000946376  0.0007515792  2.6400007285  
-0.0011621553  -0.0044303697  2.6400019273  
-0.0004290888  -0.0013050321  2.6400003646  
0.0023792657  -0.0028982541  2.6400001732  
0.0068758766  -0.0004172663  2.6400012360  
-0.0011916029  -0.0077421977  2.6400009043  
-0.0010825949  0.0008658208  2.6400013041  
-0.0035339607  0.0048433915  2.6400006057  
-0.0078128240  0.0015692160  2.6400006670  
0.0007478466  -0.0007706214  2.6400007708  
-0.0041188679  -0.0015094964  2.6400002670  
-0.0030367076  -0.0004248906  2.6400008891  
-0.0035803896  -0.0032033277  2.6400019162  
-0.0005810027  -0.0029425694  2.6400017088  
0.0061358982  0.0008746304  2.6400015829  
0.0008487585  -0.0019595930  2.6400002642  
-0.0047329567  0.0011624941  2.6400002759  
