-0.0676530041  -0.0212022398  0.9974836019
-0.0198471035  -0.0342961966  0.9992146233
0.0400108850  -0.0366961317  0.9985251739
-0.0624084559  -0.0011028205  0.9980500831
0.0277778649  0.0566383064  0.9980082627
-0.0079983707  -0.0352645242  0.9993460058
0.0421583104  0.0317886221  0.9986051073
0.0448179929  0.0321098690  0.9984789952
0.0220690587  0.0358843621  0.9991122405
-0.0480872543  0.0000921894  0.9988431346
0.0432011580  -0.0378027759  0.9983509454
0.0008199517  0.0710301370  0.9974738329
0.0355007273  0.0209753906  0.9991495040
-0.0353248568  0.0612667653  0.9974961343
-0.0480127028  -0.0171873187  0.9986988417
0.0455936036  -0.0387749681  0.9982072556
0.0666621218  -0.0169097564  0.9976323078
-0.0545894931  -0.0034820776  0.9985028104
-0.0080411484  -0.0416015488  0.9991019223
-0.0323135075  0.0232408282  0.9992075366
0.0226709774  -0.0449607178  0.9987314757
0.0135752817  0.0421842584  0.9990176175
-0.0266827516  0.0246316228  0.9993404395
-0.0439615553  0.0410940260  0.9981876891
-0.0618624477  0.0171716344  0.9979369582
0.0136887342  0.0351013228  0.9992900058
-0.0174936327  -0.0327250414  0.9993112851
-0.0105903082  -0.0570886000  0.9983129455
0.0496796342  0.0347436235  0.9981607158
0.0037043806  -0.0472164061  0.9988778146
-0.0001093489  0.0397516911  0.9992095832
-0.0057848035  -0.0499559289  0.9987346701
-0.0353089204  -0.0294722719  0.9989417727
0.0551418529  0.0000765447  0.9984785277
-0.0474364592  -0.0339533520  0.9982970261
-0.0049274901  -0.0640394090  0.9979352053
0.0110285608  0.0520829486  0.9985818631
0.0058364738  -0.0629635035  0.9979987639
0.0350789640  -0.0067763414  0.9993615699
0.0111045055  0.0592220932  0.9981830662
0.0508921402  0.0201583660  0.9985006912
0.0598497526  0.0370383371  0.9975200092
0.0317488425  -0.0434411236  0.9985513907
-0.0019627827  -0.0496864968  0.9987629346
-0.0323292912  -0.0216682414  0.9992423651
0.0144897749  0.0442617315  0.9989148840
-0.0441586533  -0.0099882833  0.9989745980
-0.0076088027  0.0480272898  0.9988170431
0.0034139258  0.0522391465  0.9986287682
0.0450135719  0.0357887394  0.9983451029
-0.0400825405  -0.0542059322  0.9977249655
-0.0335957758  0.0200560973  0.9992342452
-0.0445015936  0.0379443042  0.9982884543
-0.0487823914  0.0204757808  0.9985995297
-0.0061402937  0.0506611102  0.9986970255
0.0597203207  -0.0405093668  0.9973928386
0.0049299331  0.0507446032  0.9986994948
-0.0004147328  0.0431399502  0.9990689529
0.0521112418  0.0027598824  0.9986374725
-0.0214837721  0.0425693399  0.9988625025
0.0391209094  0.0177061815  0.9990775974
-0.0518128425  0.0085124758  0.9986205321
-0.0643932160  0.0179920505  0.9977623965
-0.0504982091  0.0368110829  0.9980455275
0.0256153084  -0.0420317225  0.9987878605
0.0454748764  -0.0099196633  0.9989162307
-0.0166300416  -0.0420866662  0.9989755524
-0.0311802251  0.0429682758  0.9985897660
-0.0198984050  -0.0618933483  0.9978843956
0.0536890026  0.0247318734  0.9982513839
0.0378824350  0.0142693169  0.9991803179
-0.0075718800  -0.0343481925  0.9993812427
